gene_claim_name	gene_concept_id	gene_name	interaction_source_db_name	interaction_source_db_version	interaction_type	interaction_score	drug_claim_name	drug_concept_id	drug_name	approved	immunotherapy	anti_neoplastic
MET	hgnc:7029	MET	CGI	5-Jun-23	NULL	0.429466412	Cabozantinib	rxcui:1363267	CABOZANTINIB S-MALATE	TRUE	FALSE	TRUE
KRAS	hgnc:6407	KRAS	CGI	5-Jun-23	NULL	0.106847924	MEK inhibitor	ncit:C69145	MITOGEN-ACTIVATED PROTEIN KINASE KINASE INHIBITOR	FALSE	FALSE	TRUE
NF2	hgnc:7773	NF2	CGI	5-Jun-23	NULL	0.409583708	AR42	drugbank:DB12707	AR-42	FALSE	FALSE	TRUE
STK11	hgnc:11389	STK11	CGI	5-Jun-23	NULL	0.983000898	MEK inhibitor	ncit:C69145	MITOGEN-ACTIVATED PROTEIN KINASE KINASE INHIBITOR	FALSE	FALSE	TRUE
NOTCH1	hgnc:7881	NOTCH1	CGI	5-Jun-23	NULL	5.529380053	Ro4929097	iuphar.ligand:7338	RO4929097	FALSE	FALSE	TRUE
NOTCH1	hgnc:7881	NOTCH1	CGI	5-Jun-23	NULL	22.11752021	OMP-52M51	ncit:C103274	BRONTICTUZUMAB	FALSE	FALSE	TRUE
NRAS	hgnc:7989	NRAS	CGI	5-Jun-23	NULL	0.089363718	MEK inhibitor	ncit:C69145	MITOGEN-ACTIVATED PROTEIN KINASE KINASE INHIBITOR	FALSE	FALSE	TRUE
SMO	hgnc:11119	SMO	CGI	5-Jun-23	NULL	22.93668763	Vismodegib	rxcui:1242987	VISMODEGIB	TRUE	FALSE	TRUE
NRAS	hgnc:7989	NRAS	CGI	5-Jun-23	NULL	0.283861222	Vemurafenib	rxcui:1147220	VEMURAFENIB	TRUE	FALSE	TRUE
PTCH1	hgnc:9585	PTCH1	CGI	5-Jun-23	NULL	24.57502246	Vismodegib	rxcui:1242987	VISMODEGIB	TRUE	FALSE	TRUE
NF1	hgnc:7765	NF1	CGI	5-Jun-23	NULL	0.301688255	Vemurafenib	rxcui:1147220	VEMURAFENIB	TRUE	FALSE	TRUE
CHRM3	hgnc:1952	CHRM3	ChEMBL	32	inhibitor	0.113861108	DICYCLOMINE HYDROCHLORIDE	rxcui:152021	DICYCLOMINE HYDROCHLORIDE	TRUE	FALSE	FALSE
MT-CYB	hgnc:7427	MT-CYB	ChEMBL	32	inhibitor	29.49002695	ATOVAQUONE	rxcui:60212	ATOVAQUONE	TRUE	FALSE	FALSE
CHRM3	hgnc:1952	CHRM3	ChEMBL	32	inhibitor	0.797027755	CYCLOPENTOLATE HYDROCHLORIDE	rxcui:106029	CYCLOPENTOLATE HYDROCHLORIDE	TRUE	FALSE	FALSE
TRHR	hgnc:12299	TRHR	ChEMBL	32	agonist	19.66001797	PROTIRELIN	rxcui:10580	THYROTROPIN-RELEASING HORMONE	TRUE	FALSE	FALSE
HRH1	hgnc:5182	HRH1	ChEMBL	32	inhibitor	0.951291192	DEXCHLORPHENIRAMINE MALEATE	rxcui:54828	DEXCHLORPHENIRAMINE MALEATE	TRUE	FALSE	FALSE
HRH1	hgnc:5182	HRH1	ChEMBL	32	inhibitor	0.118911399	DIPHENHYDRAMINE HYDROCHLORIDE	rxcui:1362	DIPHENHYDRAMINE HYDROCHLORIDE	TRUE	FALSE	FALSE
HRH1	hgnc:5182	HRH1	ChEMBL	32	inhibitor	0.475645596	BUCLIZINE HYDROCHLORIDE	rxcui:91070	BUCLIZINE HYDROCHLORIDE	TRUE	FALSE	FALSE
HRH1	hgnc:5182	HRH1	ChEMBL	32	agonist	0.052849511	TOLAZOLINE HYDROCHLORIDE	rxcui:235450	TOLAZOLINE HYDROCHLORIDE	TRUE	FALSE	FALSE
HRH1	hgnc:5182	HRH1	ChEMBL	32	inhibitor	0.237822798	CLEMASTINE FUMARATE	rxcui:142430	CLEMASTINE FUMARATE	TRUE	FALSE	FALSE
HRH1	hgnc:5182	HRH1	ChEMBL	32	inhibitor	0.237822798	ANTAZOLINE PHOSPHATE	rxcui:866	ANTAZOLINE PHOSPHATE	TRUE	FALSE	FALSE
PDE5A	hgnc:8784	PDE5A	ChEMBL	32	inhibitor	3.419133559	TADALAFIL	rxcui:358263	TADALAFIL	TRUE	FALSE	FALSE
LHCGR	hgnc:6585	LHCGR	ChEMBL	32	agonist	9.073854446	CHORIOGONADOTROPIN ALFA	rxcui:283550	CHORIOGONADOTROPIN ALFA	TRUE	FALSE	FALSE
CHRM1	hgnc:1950	CHRM1	ChEMBL	32	inhibitor	0.317097064	MEPENZOLATE BROMIDE	rxcui:52560	MEPENZOLATE BROMIDE	TRUE	FALSE	FALSE
ADRB1	hgnc:285	ADRB1	ChEMBL	32	inhibitor	0.338965827	METIPRANOLOL HYDROCHLORIDE	rxcui:314731	METIPRANOLOL HYDROCHLORIDE	TRUE	FALSE	FALSE
SLC12A3	hgnc:10912	SLC12A3	ChEMBL	32	inhibitor	4.368892881	METOLAZONE	rxcui:6916	METOLAZONE	TRUE	FALSE	FALSE
KCNJ11	hgnc:6257	KCNJ11	ChEMBL	32	potentiator	0.782228832	DIAZOXIDE	rxcui:3327	DIAZOXIDE	TRUE	FALSE	FALSE
SLC12A3	hgnc:10912	SLC12A3	ChEMBL	32	inhibitor	9.830008983	QUINETHAZONE	rxcui:59743	QUINETHAZONE	TRUE	FALSE	FALSE
SLC12A3	hgnc:10912	SLC12A3	ChEMBL	32	inhibitor	2.457502246	BENZTHIAZIDE	rxcui:19008	BENZTHIAZIDE	TRUE	FALSE	FALSE
ALDH5A1	hgnc:408	ALDH5A1	ChEMBL	32	inhibitor	0.877679373	VALPROIC ACID	rxcui:11118	VALPROIC ACID	TRUE	FALSE	TRUE
SLC6A4	hgnc:11050	SLC6A4	ChEMBL	32	inhibitor	0.147266052	SERTRALINE HYDROCHLORIDE	rxcui:155137	SERTRALINE HYDROCHLORIDE	TRUE	FALSE	FALSE
SLC6A4	hgnc:11050	SLC6A4	ChEMBL	32	inhibitor	0.441798157	VILAZODONE HYDROCHLORIDE	rxcui:1086768	VILAZODONE HYDROCHLORIDE	TRUE	FALSE	FALSE
HTR3A	hgnc:5297	HTR3A	ChEMBL	32	inhibitor	0.524267146	ONDANSETRON HYDROCHLORIDE	rxcui:203148	ONDANSETRON HYDROCHLORIDE	TRUE	FALSE	FALSE
FKBP1A	hgnc:3711	FKBP1A	ChEMBL	32	inhibitor	3.574548721	PIMECROLIMUS	rxcui:321952	PIMECROLIMUS	TRUE	FALSE	FALSE
AVPR1B	hgnc:896	AVPR1B	ChEMBL	32	agonist	1.404286998	VASOPRESSIN TANNATE	chembl:CHEMBL1201528	VASOPRESSIN TANNATE	TRUE	FALSE	FALSE
CCR5	hgnc:1606	CCR5	ChEMBL	32	inhibitor	8.847008084	MARAVIROC	rxcui:620216	MARAVIROC	TRUE	FALSE	FALSE
SLC6A4	hgnc:11050	SLC6A4	ChEMBL	32	inhibitor	0.220899078	PROTRIPTYLINE HYDROCHLORIDE	rxcui:203199	PROTRIPTYLINE HYDROCHLORIDE	TRUE	FALSE	FALSE
FLT3	hgnc:3765	FLT3	ChEMBL	32	inhibitor	0.230879988	SORAFENIB TOSYLATE	rxcui:495881	SORAFENIB	TRUE	FALSE	TRUE
VDR	hgnc:12679	VDR	ChEMBL	32	agonist	0.751338266	CALCIPOTRIENE	rxcui:29365	CALCIPOTRIENE	TRUE	FALSE	FALSE
INSR	hgnc:6091	INSR	ChEMBL	32	agonist	0.85478339	INSULIN ZINC SUSP EXTENDED BEEF	chembl:CHEMBL1201640	INSULIN ZINC SUSP EXTENDED BEEF	TRUE	FALSE	FALSE
INSR	hgnc:6091	INSR	ChEMBL	32	agonist	0.85478339	INSULIN ZINC SUSP PURIFIED PORK	chembl:CHEMBL1201653	INSULIN ZINC SUSP PURIFIED PORK	TRUE	FALSE	FALSE
HTR2A	hgnc:5293	HTR2A	ChEMBL	32	inhibitor	0.116792186	LOXAPINE HYDROCHLORIDE	rxcui:91138	LOXAPINE HYDROCHLORIDE	TRUE	FALSE	FALSE
HTR2A	hgnc:5293	HTR2A	ChEMBL	32	inhibitor	0.075349797	CLOZAPINE	rxcui:2626	CLOZAPINE	TRUE	FALSE	FALSE
HTR2A	hgnc:5293	HTR2A	ChEMBL	32	inhibitor	0.159262072	PALIPERIDONE	rxcui:679314	PALIPERIDONE	TRUE	FALSE	FALSE
GHRHR	hgnc:4266	GHRHR	ChEMBL	32	agonist	14.74501347	SERMORELIN ACETATE	rxcui:58932	SERMORELIN ACETATE	TRUE	FALSE	FALSE
NR3C1	hgnc:7978	NR3C1	ChEMBL	32	agonist	0.15359389	HALCINONIDE	rxcui:5084	HALCINONIDE	TRUE	FALSE	FALSE
HTR2A	hgnc:5293	HTR2A	ChEMBL	32	inhibitor	0.079631036	THIORIDAZINE	rxcui:10502	THIORIDAZINE	TRUE	FALSE	FALSE
ACHE	hgnc:108	ACHE	ChEMBL	32	inhibitor	1.134231806	EDROPHONIUM CHLORIDE	rxcui:3754	EDROPHONIUM CHLORIDE	TRUE	FALSE	FALSE
HTR2C	hgnc:5295	HTR2C	ChEMBL	32	inhibitor	0.02182022	RISPERIDONE	rxcui:35636	RISPERIDONE	TRUE	FALSE	FALSE
NR3C2	hgnc:7979	NR3C2	ChEMBL	32	inhibitor	0.175535875	FELODIPINE	rxcui:4316	FELODIPINE	TRUE	FALSE	FALSE
SLC6A3	hgnc:11049	SLC6A3	ChEMBL	32	inhibitor	0.268091154	PHENDIMETRAZINE TARTRATE	rxcui:33272	PHENDIMETRAZINE	TRUE	FALSE	FALSE
SLC6A3	hgnc:11049	SLC6A3	ChEMBL	32	other/unknown	0.459584836	DEXTROAMPHETAMINE SULFATE	rxcui:3287	DEXTROAMPHETAMINE SULFATE	TRUE	FALSE	FALSE
AKT1	hgnc:391	AKT1	CancerCommons	25-Jul-13	inhibitor	0.2808574	MK2206	ncit:C90581	AKT INHIBITOR MK2206	FALSE	FALSE	TRUE
HSP90AA1	hgnc:5253	HSP90AA1	CancerCommons	25-Jul-13	inhibitor	0.203379496	XL888	ncit:C79835	HSP90 INHIBITOR XL888	FALSE	FALSE	TRUE
MTOR	hgnc:3942	MTOR	CancerCommons	25-Jul-13	inhibitor	0.138450831	XL765	drugbank:DB05241	XL765	FALSE	FALSE	TRUE
CDK9	hgnc:1780	CDK9	CancerCommons	25-Jul-13	inhibitor	0.272215633	BAY1000394	ncit:C92579	RONICICLIB	FALSE	FALSE	TRUE
AR	hgnc:644	AR	CancerCommons	25-Jul-13	inhibitor	0.068422336	ENZALUTAMIDE	rxcui:1307298	ENZALUTAMIDE	TRUE	FALSE	TRUE
FOLH1	hgnc:3788	FOLH1	CancerCommons	25-Jul-13	inhibitor	0.057823582	DOCETAXEL	rxcui:1299922	DOCETAXEL ANHYDROUS	TRUE	FALSE	TRUE
OPRM1	hgnc:8156	OPRM1	ChEMBL	32	agonist	0.526607624	FENTANYL HYDROCHLORIDE	rxcui:1652097	FENTANYL HYDROCHLORIDE	TRUE	FALSE	FALSE
PARP1	hgnc:270	PARP1	CancerCommons	25-Jul-13	inhibitor	1.100961006	ABT-888	ncit:C60768	VELIPARIB	FALSE	FALSE	TRUE
OPRM1	hgnc:8156	OPRM1	ChEMBL	32	agonist	0.526607624	LEVOMETHADYL ACETATE HYDROCHLORIDE	rxcui:82043	LEVOMETHADYL ACETATE HYDROCHLORIDE	TRUE	FALSE	FALSE
NR3C1	hgnc:7978	NR3C1	ChEMBL	32	agonist	0.049814235	HYDROCORTISONE BUTYRATE	rxcui:103468	HYDROCORTISONE BUTYRATE	TRUE	FALSE	FALSE
POL	hgnc:39043	ERVW-4	ChEMBL	32	inhibitor	1.053215248	DELAVIRDINE MESYLATE	rxcui:142152	DELAVIRDINE MESYLATE	TRUE	FALSE	FALSE
POL	hgnc:39043	ERVW-4	ChEMBL	32	inhibitor	0.058511958	EFAVIRENZ	rxcui:195085	EFAVIRENZ	TRUE	FALSE	FALSE
OXTR	hgnc:8529	OXTR	ChEMBL	32	agonist	0.473102037	OXYTOCIN	rxcui:1098	ARGIPRESSIN	TRUE	FALSE	FALSE
SLC6A2	hgnc:11048	SLC6A2	ChEMBL	32	inhibitor	0.148377494	BUPROPION HYDROBROMIDE	rxcui:203204	BUPROPION HYDROCHLORIDE	TRUE	FALSE	FALSE
SLC6A2	hgnc:11048	SLC6A2	ChEMBL	32	inhibitor	0.185471868	PROTRIPTYLINE HYDROCHLORIDE	rxcui:203199	PROTRIPTYLINE HYDROCHLORIDE	TRUE	FALSE	FALSE
BDKRB2	hgnc:1030	BDKRB2	ChEMBL	32	inhibitor	4.536927223	ICATIBANT ACETATE	rxcui:1294605	ICATIBANT ACETATE	TRUE	FALSE	FALSE
MET	hgnc:7029	MET	ChEMBL	32	inhibitor	0.429466412	CABOZANTINIB S-MALATE	rxcui:1363267	CABOZANTINIB S-MALATE	TRUE	FALSE	TRUE
MMP1	hgnc:7155	MMP1	ChEMBL	32	inhibitor	0.134045577	DOXYCYCLINE HYCLATE	rxcui:1545992	DOXYCYCLINE ANHYDROUS	TRUE	FALSE	TRUE
MMP1	hgnc:7155	MMP1	ChEMBL	32	inhibitor	0.134045577	DOXYCYCLINE	rxcui:1545992	DOXYCYCLINE ANHYDROUS	TRUE	FALSE	TRUE
MMP8	hgnc:7175	MMP8	ChEMBL	32	inhibitor	0.382987363	DOXYCYCLINE	rxcui:1545992	DOXYCYCLINE ANHYDROUS	TRUE	FALSE	TRUE
KCNJ8	hgnc:6269	KCNJ8	ChEMBL	32	potentiator	1.134231806	DIAZOXIDE	rxcui:3327	DIAZOXIDE	TRUE	FALSE	FALSE
MMP1	hgnc:7155	MMP1	ChEMBL	32	inhibitor	0.737250674	DOXYCYCLINE CALCIUM	rxcui:82012	DOXYCYCLINE CALCIUM	TRUE	FALSE	FALSE
MMP7	hgnc:7174	MMP7	ChEMBL	32	inhibitor	3.686253369	DOXYCYCLINE CALCIUM	rxcui:82012	DOXYCYCLINE CALCIUM	TRUE	FALSE	FALSE
PGR	hgnc:8910	PGR	ChEMBL	32	agonist	1.268388256	DYDROGESTERONE	rxcui:3706	DYDROGESTERONE	TRUE	FALSE	FALSE
PGR	hgnc:8910	PGR	ChEMBL	32	agonist	1.268388256	NORGESTIMATE	rxcui:31994	NORGESTIMATE	TRUE	FALSE	FALSE
EDNRB	hgnc:3180	EDNRB	ChEMBL	32	inhibitor	3.370288794	BOSENTAN	rxcui:1468845	BOSENTAN ANHYDROUS	TRUE	FALSE	FALSE
HMGCR	hgnc:5006	HMGCR	ChEMBL	32	inhibitor	1.06682268	LOVASTATIN	rxcui:6472	LOVASTATIN	TRUE	FALSE	TRUE
ESR2	hgnc:3468	ESR2	ChEMBL	32	agonist	0.44681859	"ESTROGENS, CONJUGATED SYNTHETIC A"	chembl:CHEMBL1201466	"ESTROGENS, CONJUGATED SYNTHETIC A"	TRUE	FALSE	FALSE
ESR2	hgnc:3468	ESR2	ChEMBL	32	agonist	0.44681859	"ESTROGENS, ESTERIFIED"	rxcui:214549	"ESTROGENS, ESTERIFIED (USP)"	TRUE	FALSE	FALSE
ITGB3	hgnc:6156	ITGB3	ChEMBL	32	inhibitor	3.932003593	EPTIFIBATIDE	rxcui:75635	EPTIFIBATIDE	TRUE	FALSE	FALSE
ESR2	hgnc:3468	ESR2	ChEMBL	32	agonist	0.19858604	"ESTROGENS, CONJUGATED"	rxcui:4099	"ESTROGENS, CONJUGATED (USP)"	TRUE	FALSE	FALSE
ESR1	hgnc:3467	ESR1	ChEMBL	32	agonist	0.284927797	"ESTROGENS, ESTERIFIED"	rxcui:214549	"ESTROGENS, ESTERIFIED (USP)"	TRUE	FALSE	FALSE
OPRM1	hgnc:8156	OPRM1	ChEMBL	32	agonist	0.175535875	CODEINE POLISTIREX	rxcui:1545976	CODEINE ANHYDROUS	TRUE	FALSE	FALSE
OPRD1	hgnc:8153	OPRD1	ChEMBL	32	agonist	0.59575812	CODEINE POLISTIREX	rxcui:1545976	CODEINE ANHYDROUS	TRUE	FALSE	FALSE
OPRM1	hgnc:8156	OPRM1	ChEMBL	32	agonist	0.175535875	HYDROCODONE POLISTIREX	rxcui:221107	HYDROCODONE POLISTIREX	TRUE	FALSE	FALSE
TUBA3C	hgnc:12408	TUBA3C	ChEMBL	32	inhibitor	0.140726534	COLCHICINE	rxcui:2683	COLCHICINE	TRUE	FALSE	FALSE
TUBB	hgnc:20778	TUBB	ChEMBL	32	inhibitor	0.130834192	COLCHICINE	rxcui:2683	COLCHICINE	TRUE	FALSE	FALSE
GRIN2C	hgnc:4587	GRIN2C	ChEMBL	32	inhibitor	0.090738544	ACAMPROSATE CALCIUM	rxcui:152761	ACAMPROSATE CALCIUM	TRUE	FALSE	FALSE
GRIN2D	hgnc:4588	GRIN2D	ChEMBL	32	inhibitor	0.087377858	ACAMPROSATE CALCIUM	rxcui:152761	ACAMPROSATE CALCIUM	TRUE	FALSE	FALSE
GRIN2A	hgnc:4585	GRIN2A	ChEMBL	32	inhibitor	0.433676867	FELBAMATE	rxcui:24812	FELBAMATE	TRUE	FALSE	FALSE
DRD2	hgnc:3023	DRD2	ChEMBL	32	agonist	0.050757361	PERGOLIDE MESYLATE	rxcui:8048	PERGOLIDE MESYLATE	TRUE	FALSE	FALSE
ADRA1A	hgnc:277	ADRA1A	ChEMBL	32	agonist	0.216044153	PHENYLEPHRINE BITARTRATE	rxcui:91167	PHENYLEPHRINE BITARTRATE	TRUE	FALSE	FALSE
ADRA1B	hgnc:278	ADRA1B	ChEMBL	32	agonist	0.307187781	PHENYLEPHRINE BITARTRATE	rxcui:91167	PHENYLEPHRINE BITARTRATE	TRUE	FALSE	FALSE
ADRA1B	hgnc:278	ADRA1B	ChEMBL	32	inhibitor	0.092156334	PRAZOSIN HYDROCHLORIDE	rxcui:203210	PRAZOSIN HYDROCHLORIDE	TRUE	FALSE	FALSE
ADRA1D	hgnc:280	ADRA1D	ChEMBL	32	inhibitor	0.090738544	PRAZOSIN HYDROCHLORIDE	rxcui:203210	PRAZOSIN HYDROCHLORIDE	TRUE	FALSE	FALSE
PTGS2	hgnc:9605	PTGS2	ChEMBL	32	inhibitor	0.214472923	NAPROXEN SODIUM	rxcui:142442	NAPROXEN SODIUM	TRUE	FALSE	FALSE
PTGS1	hgnc:9604	PTGS1	ChEMBL	32	inhibitor	0.147450135	NAPROXEN SODIUM	rxcui:142442	NAPROXEN SODIUM	TRUE	FALSE	FALSE
PTGS1	hgnc:9604	PTGS1	ChEMBL	32	inhibitor	0.184312668	BISMUTH SUBSALICYLATE	rxcui:19478	BISMUTH SUBSALICYLATE	TRUE	FALSE	FALSE
PTGS2	hgnc:9605	PTGS2	ChEMBL	32	inhibitor	0.041244793	OXYPHENBUTAZONE	rxcui:7816	OXYPHENBUTAZONE	TRUE	FALSE	FALSE
PTGS1	hgnc:9604	PTGS1	ChEMBL	32	inhibitor	0.147450135	NAPROXEN	rxcui:142442	NAPROXEN SODIUM	TRUE	FALSE	FALSE
PTGS1	hgnc:9604	PTGS1	ChEMBL	32	inhibitor	0.05671159	OXYPHENBUTAZONE	rxcui:7816	OXYPHENBUTAZONE	TRUE	FALSE	FALSE
PTGS1	hgnc:9604	PTGS1	ChEMBL	32	inhibitor	0.052660762	ASPIRIN	rxcui:1191	ASPIRIN	TRUE	FALSE	TRUE
PTGS2	hgnc:9605	PTGS2	ChEMBL	32	inhibitor	0.214472923	NAPROXEN	rxcui:142442	NAPROXEN SODIUM	TRUE	FALSE	FALSE
PTGS1	hgnc:9604	PTGS1	ChEMBL	32	inhibitor	0.368625337	INDOMETHACIN SODIUM	rxcui:1294612	INDOMETHACIN SODIUM	TRUE	FALSE	FALSE
ADORA1	hgnc:262	ADORA1	ChEMBL	32	agonist	0.204791854	ADENOSINE	rxcui:296	ADENOSINE	TRUE	FALSE	FALSE
PTGS2	hgnc:9605	PTGS2	ChEMBL	32	inhibitor	0.178727436	PHENYLBUTAZONE	rxcui:8160	PHENYLBUTAZONE	TRUE	FALSE	FALSE
PTGS1	hgnc:9604	PTGS1	ChEMBL	32	inhibitor	0.368625337	IBUPROFEN LYSINE	rxcui:36761	IBUPROFEN LYSINE	TRUE	FALSE	FALSE
GUCY1A1	hgnc:4685	GUCY1A1	ChEMBL	32	activator	0.64813246	NITRIC OXIDE	rxcui:7442	NITRIC OXIDE	TRUE	FALSE	FALSE
GUCY1A1	hgnc:4685	GUCY1A1	ChEMBL	32	activator	0.412447929	ISOSORBIDE DINITRATE	rxcui:6058	ISOSORBIDE DINITRATE	TRUE	FALSE	FALSE
ADRA1A	hgnc:277	ADRA1A	ChEMBL	32	agonist	0.092590351	ERGOTAMINE TARTRATE	rxcui:42676	ERGOTAMINE TARTRATE	TRUE	FALSE	FALSE
ADRA1A	hgnc:277	ADRA1A	ChEMBL	32	inhibitor	0.072014718	TOLAZOLINE HYDROCHLORIDE	rxcui:235450	TOLAZOLINE HYDROCHLORIDE	TRUE	FALSE	FALSE
ADRA2C	hgnc:283	ADRA2C	ChEMBL	32	inhibitor	0.093619133	TOLAZOLINE HYDROCHLORIDE	rxcui:235450	TOLAZOLINE HYDROCHLORIDE	TRUE	FALSE	FALSE
MAOB	hgnc:6834	MAOB	ChEMBL	32	inhibitor	0.819167415	PARGYLINE HYDROCHLORIDE	rxcui:82069	PARGYLINE HYDROCHLORIDE	TRUE	FALSE	FALSE
ADRA2A	hgnc:281	ADRA2A	ChEMBL	32	inhibitor	0.086228149	TOLAZOLINE HYDROCHLORIDE	rxcui:235450	TOLAZOLINE HYDROCHLORIDE	TRUE	FALSE	FALSE
RRM2	hgnc:10452	RRM2	ChEMBL	32	inhibitor	0.266878072	CLOFARABINE	rxcui:44151	CLOFARABINE	TRUE	FALSE	TRUE
FLT4	hgnc:3767	FLT4	ChEMBL	32	inhibitor	0.166297144	SUNITINIB MALATE	rxcui:357977	SUNITINIB	TRUE	FALSE	TRUE
KDR	hgnc:6307	KDR	ChEMBL	32	inhibitor	0.131163945	SUNITINIB MALATE	rxcui:357977	SUNITINIB	TRUE	FALSE	TRUE
CACNA1D	hgnc:1391	CACNA1D	ChEMBL	32	blocker	0.189038634	FELODIPINE	rxcui:4316	FELODIPINE	TRUE	FALSE	FALSE
IL1B	hgnc:5992	IL1B	ChEMBL	32	inhibitor	1.156471645	RILONACEPT	rxcui:763450	RILONACEPT	TRUE	FALSE	FALSE
CACNA1F	hgnc:1393	CACNA1F	ChEMBL	32	blocker	0.094519317	FELODIPINE	rxcui:4316	FELODIPINE	TRUE	FALSE	FALSE
ADRB2	hgnc:286	ADRB2	ChEMBL	32	agonist	0.44681859	INDACATEROL MALEATE	rxcui:1114325	INDACATEROL MALEATE	TRUE	FALSE	FALSE
ADRB2	hgnc:286	ADRB2	ChEMBL	32	agonist	0.89363718	METAPROTERENOL SULFATE	rxcui:6804	METAPROTERENOL SULFATE	TRUE	FALSE	FALSE
ADRB2	hgnc:286	ADRB2	ChEMBL	32	agonist	0.44681859	LEVALBUTEROL TARTRATE	rxcui:487066	LEVALBUTEROL TARTRATE	TRUE	FALSE	FALSE
ADRB2	hgnc:286	ADRB2	ChEMBL	32	agonist	0.89363718	PINDOLOL	rxcui:8332	PINDOLOL	TRUE	FALSE	FALSE
CD80	hgnc:1700	CD80	ChEMBL	32	inhibitor	3.574548721	BELATACEPT	rxcui:1112973	BELATACEPT	TRUE	FALSE	FALSE
CD86	hgnc:1705	CD86	ChEMBL	32	inhibitor	4.368892881	BELATACEPT	rxcui:1112973	BELATACEPT	TRUE	FALSE	FALSE
LAMA4	hgnc:6484	LAMA4	ChEMBL	32	cleavage	1.552106681	OCRIPLASMIN	rxcui:29998	OCRIPLASMIN	TRUE	FALSE	FALSE
LAMB2	hgnc:6487	LAMB2	ChEMBL	32	cleavage	1.552106681	OCRIPLASMIN	rxcui:29998	OCRIPLASMIN	TRUE	FALSE	FALSE
COL27A1	hgnc:22986	COL27A1	ChEMBL	32	cleavage	0.776053341	OCRIPLASMIN	rxcui:29998	OCRIPLASMIN	TRUE	FALSE	FALSE
COL6A2	hgnc:2212	COL6A2	ChEMBL	32	cleavage	0.776053341	OCRIPLASMIN	rxcui:29998	OCRIPLASMIN	TRUE	FALSE	FALSE
COL4A3	hgnc:2204	COL4A3	ChEMBL	32	cleavage	0.776053341	OCRIPLASMIN	rxcui:29998	OCRIPLASMIN	TRUE	FALSE	FALSE
PSMD1	hgnc:9554	PSMD1	ChEMBL	32	inhibitor	0.799729544	CARFILZOMIB	rxcui:1302966	CARFILZOMIB	TRUE	FALSE	TRUE
COL5A3	hgnc:14864	COL5A3	ChEMBL	32	cleavage	0.776053341	OCRIPLASMIN	rxcui:29998	OCRIPLASMIN	TRUE	FALSE	FALSE
PSMA5	hgnc:9534	PSMA5	ChEMBL	32	inhibitor	0.666441287	CARFILZOMIB	rxcui:1302966	CARFILZOMIB	TRUE	FALSE	TRUE
PSMB10	hgnc:9538	PSMB10	ChEMBL	32	inhibitor	0.666441287	CARFILZOMIB	rxcui:1302966	CARFILZOMIB	TRUE	FALSE	TRUE
PSMB9	hgnc:9546	PSMB9	ChEMBL	32	inhibitor	0.666441287	CARFILZOMIB	rxcui:1302966	CARFILZOMIB	TRUE	FALSE	TRUE
COL4A1	hgnc:2202	COL4A1	ChEMBL	32	cleavage	0.776053341	OCRIPLASMIN	rxcui:29998	OCRIPLASMIN	TRUE	FALSE	FALSE
COL24A1	hgnc:20821	COL24A1	ChEMBL	32	cleavage	0.776053341	OCRIPLASMIN	rxcui:29998	OCRIPLASMIN	TRUE	FALSE	FALSE
PSMD14	hgnc:16889	PSMD14	ChEMBL	32	inhibitor	0.307588286	CARFILZOMIB	rxcui:1302966	CARFILZOMIB	TRUE	FALSE	TRUE
PSMC1	hgnc:9547	PSMC1	ChEMBL	32	inhibitor	0.799729544	CARFILZOMIB	rxcui:1302966	CARFILZOMIB	TRUE	FALSE	TRUE
PSMD3	hgnc:9560	PSMD3	ChEMBL	32	inhibitor	0.799729544	CARFILZOMIB	rxcui:1302966	CARFILZOMIB	TRUE	FALSE	TRUE
PSMC3	hgnc:9549	PSMC3	ChEMBL	32	inhibitor	0.799729544	CARFILZOMIB	rxcui:1302966	CARFILZOMIB	TRUE	FALSE	TRUE
SLC18A2	hgnc:10935	SLC18A2	ChEMBL	32	inhibitor	0.421286099	DEXTROAMPHETAMINE SULFATE	rxcui:3287	DEXTROAMPHETAMINE SULFATE	TRUE	FALSE	FALSE
CHRM2	hgnc:1951	CHRM2	ChEMBL	32	inhibitor	0.406758992	FESOTERODINE FUMARATE	rxcui:797195	FESOTERODINE	TRUE	FALSE	FALSE
RET	hgnc:9967	RET	ChEMBL	32	inhibitor	0.662232184	SUNITINIB MALATE	rxcui:357977	SUNITINIB	TRUE	FALSE	TRUE
POL	hgnc:39043	ERVW-4	ChEMBL	32	inhibitor	0.21064305	LOPINAVIR	rxcui:195088	LOPINAVIR	TRUE	FALSE	FALSE
MS4A1	hgnc:7315	MS4A1	ChEMBL	32	binder	11.34231806	OFATUMUMAB	rxcui:712566	OFATUMUMAB	TRUE	TRUE	TRUE
CHRNG	hgnc:1967	CHRNG	ChEMBL	32	inhibitor	0.842572199	TUBOCURARINE CHLORIDE	rxcui:82115	TUBOCURARINE CHLORIDE	TRUE	FALSE	FALSE
NDUFB3	hgnc:7698	NDUFB3	ChEMBL	32	inhibitor	0.351071749	METFORMIN HYDROCHLORIDE	rxcui:235743	METFORMIN HYDROCHLORIDE	TRUE	FALSE	TRUE
NDUFB7	hgnc:7702	NDUFB7	ChEMBL	32	inhibitor	0.351071749	METFORMIN HYDROCHLORIDE	rxcui:235743	METFORMIN HYDROCHLORIDE	TRUE	FALSE	TRUE
